battery,dataset,k,method
sipu,flame,2,mst_divisive_GDunn_d3_D2
sipu,flame,2,mst_divisive_GDunn_d4_D3
sipu,flame,2,mst_divisive_GDunn_d3_D3
sipu,flame,2,FCPS_HDBSCAN_4
sipu,jain,2,mst_divisive_GDunn_d1_D1
sipu,jain,2,Genie_G0.3
sipu,jain,2,mst_divisive_GDunn_d1_D3
sipu,jain,2,WCNN_25
sipu,jain,2,GDunn_d1_D2
sipu,jain,2,GDunn_d1_D1
sipu,jain,2,mst_divisive_WCNN_25
sipu,jain,2,mst_divisive_GDunn_d1_D2
sipu,jain,2,GIc
sipu,jain,2,Genie_G0.5
sipu,jain,2,IcA
sipu,jain,2,GDunn_d1_D3
sipu,jain,2,DuNN_25_Min_Max
sipu,jain,2,mst_divisive_GDunn_d2_D1
sipu,jain,2,sklearn_birch_T0.01_BF50
sipu,jain,2,fastcluster_ward
sipu,jain,2,FCPS_MinEnergy
sipu,jain,2,fastcluster_weighted
sipu,jain,2,fastcluster_centroid
sipu,jain,2,FCPS_AdaptiveDensityPeak
sipu,jain,2,mst_divisive_GDunn_d2_D2
sipu,jain,2,mst_divisive_GDunn_d3_D2
sipu,jain,2,mst_divisive_GDunn_d4_D2
sipu,jain,2,mst_divisive_GDunn_d5_D2
sipu,jain,2,fastcluster_average
sipu,jain,2,fastcluster_complete
sipu,jain,2,GDunn_d2_D2
sipu,jain,2,GDunn_d4_D2
sipu,jain,2,GDunn_d3_D2
sipu,jain,2,mst_divisive_GDunn_d2_D3
sipu,jain,2,mst_divisive_GDunn_d3_D3
sipu,jain,2,mst_divisive_GDunn_d4_D3
sipu,jain,2,GDunn_d3_D3
sipu,jain,2,GDunn_d2_D3
sipu,jain,2,FCPS_Minimax
sipu,jain,2,GDunn_d4_D3
sipu,jain,2,sklearn_spectral_Alaplacian_G5
sipu,jain,2,ITM
sipu,jain,2,Silhouette
sipu,jain,2,FCPS_Diana
sipu,jain,2,sklearn_kmeans
sipu,jain,2,CalinskiHarabasz
sipu,jain,2,FCPS_Softcl
sipu,jain,2,mst_divisive_CalinskiHarabasz
sipu,jain,2,mst_divisive_Silhouette
sipu,jain,2,FCPS_Hardcl
sipu,jain,2,mst_divisive_DuNN_25_Max_Min
sipu,jain,2,FCPS_Fanny
sipu,jain,2,FCPS_PAM
sipu,jain,2,fastcluster_median
sipu,jain,2,FCPS_Clara
sipu,jain,2,mst_divisive_GDunn_d3_D1
sipu,jain,2,mst_divisive_GDunn_d4_D1
sipu,jain,2,mst_divisive_GDunn_d5_D1
sipu,jain,2,GDunn_d3_D1
sipu,jain,2,GDunn_d4_D1
sipu,jain,2,CTCEHC
sipu,jain,2,GDunn_d2_D1
sipu,jain,2,mst_divisive_BallHall
sipu,jain,2,Genie_G0.1
sipu,jain,2,HEMST
sipu,jain,2,BallHall
sipu,jain,2,GDunn_d5_D1
sipu,jain,2,sklearn_gm
sipu,jain,2,FCPS_HDBSCAN_2
sipu,jain,2,Genie_G0.7
sipu,jain,2,DuNN_25_Mean_Mean
sipu,jain,2,Genie_G1.0
sipu,jain,2,mst_divisive_DuNN_25_Mean_Mean
sipu,jain,2,mst_divisive_DuNN_25_Min_Max
sipu,jain,2,GDunn_d5_D2
sipu,jain,2,DuNN_25_Max_Min
sipu,jain,2,SilhouetteW
sipu,jain,2,DaviesBouldin
sipu,jain,2,mst_divisive_SilhouetteW
sipu,jain,2,mst_divisive_DaviesBouldin
sipu,jain,2,FCPS_HDBSCAN_8
sipu,jain,2,FCPS_HDBSCAN_4
sipu,jain,2,GDunn_d5_D3
sipu,jain,2,mst_divisive_GDunn_d5_D3
sipu,pathbased,3,Genie_G0.1
sipu,pathbased,4,Genie_G0.1
sipu,pathbased,3,Genie_G0.3
sipu,pathbased,4,Genie_G0.3
sipu,pathbased,3,GIc
sipu,pathbased,4,GIc
sipu,pathbased,3,IcA
sipu,pathbased,4,IcA
sipu,pathbased,3,mst_divisive_Silhouette
sipu,pathbased,4,mst_divisive_Silhouette
sipu,pathbased,3,mst_divisive_DuNN_25_Max_Min
sipu,pathbased,4,mst_divisive_DuNN_25_Max_Min
sipu,pathbased,3,mst_divisive_DuNN_25_Min_Max
sipu,pathbased,4,mst_divisive_DuNN_25_Min_Max
sipu,pathbased,3,Genie_G0.7
sipu,pathbased,4,Genie_G0.7
sipu,pathbased,3,Genie_G0.5
sipu,pathbased,4,Genie_G0.5
sipu,pathbased,3,DuNN_25_Min_Max
sipu,pathbased,4,DuNN_25_Min_Max
sipu,pathbased,3,mst_divisive_CalinskiHarabasz
sipu,pathbased,4,mst_divisive_CalinskiHarabasz
sipu,pathbased,3,ITM
sipu,pathbased,4,ITM
sipu,pathbased,3,fastcluster_ward
sipu,pathbased,4,fastcluster_ward
sipu,pathbased,3,sklearn_birch_T0.01_BF50
sipu,pathbased,4,sklearn_birch_T0.01_BF50
sipu,pathbased,3,FCPS_AdaptiveDensityPeak
sipu,pathbased,4,FCPS_AdaptiveDensityPeak
sipu,pathbased,3,FCPS_Softcl
sipu,pathbased,4,FCPS_Softcl
sipu,pathbased,3,CalinskiHarabasz
sipu,pathbased,4,CalinskiHarabasz
sipu,pathbased,3,Silhouette
sipu,pathbased,4,Silhouette
sipu,pathbased,3,sklearn_kmeans
sipu,pathbased,4,sklearn_kmeans
sipu,pathbased,3,FCPS_Hardcl
sipu,pathbased,4,FCPS_Hardcl
sipu,pathbased,3,GDunn_d3_D1
sipu,pathbased,4,GDunn_d3_D1
sipu,pathbased,3,GDunn_d4_D1
sipu,pathbased,4,GDunn_d4_D1
sipu,pathbased,3,FCPS_PAM
sipu,pathbased,4,FCPS_PAM
sipu,pathbased,3,fastcluster_median
sipu,pathbased,4,fastcluster_median
sipu,pathbased,3,FCPS_Clara
sipu,pathbased,4,FCPS_Clara
sipu,pathbased,3,sklearn_spectral_Alaplacian_G5
sipu,pathbased,4,sklearn_spectral_Alaplacian_G5
sipu,pathbased,3,DuNN_25_Mean_Mean
sipu,pathbased,4,DuNN_25_Mean_Mean
sipu,pathbased,3,GDunn_d1_D2
sipu,pathbased,4,GDunn_d1_D2
sipu,pathbased,3,fastcluster_centroid
sipu,pathbased,4,fastcluster_centroid
sipu,pathbased,3,fastcluster_average
sipu,pathbased,4,fastcluster_average
sipu,pathbased,3,mst_divisive_GDunn_d5_D1
sipu,pathbased,4,mst_divisive_GDunn_d5_D1
sipu,pathbased,3,GDunn_d2_D3
sipu,pathbased,4,GDunn_d2_D3
sipu,pathbased,3,GDunn_d3_D2
sipu,pathbased,4,GDunn_d3_D2
sipu,pathbased,3,GDunn_d2_D2
sipu,pathbased,4,GDunn_d2_D2
sipu,pathbased,3,GDunn_d1_D3
sipu,pathbased,4,GDunn_d1_D3
sipu,pathbased,3,WCNN_25
sipu,pathbased,4,WCNN_25
sipu,pathbased,3,mst_divisive_WCNN_25
sipu,pathbased,4,mst_divisive_WCNN_25
sipu,pathbased,3,FCPS_Diana
sipu,pathbased,4,FCPS_Diana
sipu,pathbased,3,mst_divisive_GDunn_d5_D2
sipu,pathbased,4,mst_divisive_GDunn_d5_D2
sipu,pathbased,3,mst_divisive_GDunn_d5_D3
sipu,pathbased,4,mst_divisive_GDunn_d5_D3
sipu,pathbased,3,GDunn_d4_D2
sipu,pathbased,4,GDunn_d4_D2
sipu,pathbased,3,sklearn_gm
sipu,pathbased,4,sklearn_gm
sipu,pathbased,3,GDunn_d3_D3
sipu,pathbased,4,GDunn_d3_D3
sipu,pathbased,3,GDunn_d4_D3
sipu,pathbased,4,GDunn_d4_D3
sipu,pathbased,3,FCPS_Minimax
sipu,pathbased,4,FCPS_Minimax
sipu,pathbased,3,GDunn_d1_D1
sipu,pathbased,4,GDunn_d1_D1
sipu,pathbased,3,FCPS_MinEnergy
sipu,pathbased,4,FCPS_MinEnergy
sipu,pathbased,3,HEMST
sipu,pathbased,4,HEMST
sipu,pathbased,3,DaviesBouldin
sipu,pathbased,4,DaviesBouldin
sipu,pathbased,3,fastcluster_complete
sipu,pathbased,4,fastcluster_complete
sipu,pathbased,3,BallHall
sipu,pathbased,4,BallHall
sipu,pathbased,3,FCPS_Fanny
sipu,pathbased,4,FCPS_Fanny
sipu,pathbased,3,GDunn_d2_D1
sipu,pathbased,4,GDunn_d2_D1
sipu,pathbased,3,mst_divisive_DuNN_25_Mean_Mean
sipu,pathbased,4,mst_divisive_DuNN_25_Mean_Mean
sipu,pathbased,3,fastcluster_weighted
sipu,pathbased,4,fastcluster_weighted
sipu,pathbased,3,GDunn_d5_D2
sipu,pathbased,4,GDunn_d5_D2
sipu,pathbased,3,SilhouetteW
sipu,pathbased,4,SilhouetteW
sipu,pathbased,3,mst_divisive_GDunn_d2_D2
sipu,pathbased,4,mst_divisive_GDunn_d2_D2
sipu,pathbased,3,mst_divisive_GDunn_d2_D1
sipu,pathbased,4,mst_divisive_GDunn_d2_D1
sipu,pathbased,3,mst_divisive_GDunn_d2_D3
sipu,pathbased,4,mst_divisive_GDunn_d2_D3
sipu,pathbased,3,DuNN_25_Max_Min
sipu,pathbased,4,DuNN_25_Max_Min
sipu,pathbased,3,mst_divisive_GDunn_d3_D1
sipu,pathbased,4,mst_divisive_GDunn_d3_D1
sipu,pathbased,3,mst_divisive_GDunn_d4_D3
sipu,pathbased,4,mst_divisive_GDunn_d4_D3
sipu,pathbased,3,mst_divisive_GDunn_d4_D2
sipu,pathbased,4,mst_divisive_GDunn_d4_D2
sipu,pathbased,3,GDunn_d5_D1
sipu,pathbased,4,GDunn_d5_D1
sipu,pathbased,3,mst_divisive_GDunn_d3_D3
sipu,pathbased,4,mst_divisive_GDunn_d3_D3
sipu,pathbased,3,mst_divisive_GDunn_d3_D2
sipu,pathbased,4,mst_divisive_GDunn_d3_D2
sipu,pathbased,3,CTCEHC
sipu,pathbased,4,CTCEHC
sipu,pathbased,3,mst_divisive_BallHall
sipu,pathbased,4,mst_divisive_BallHall
sipu,pathbased,3,mst_divisive_GDunn_d4_D1
sipu,pathbased,4,mst_divisive_GDunn_d4_D1
sipu,pathbased,3,GDunn_d5_D3
sipu,pathbased,4,GDunn_d5_D3
sipu,pathbased,3,mst_divisive_SilhouetteW
sipu,pathbased,4,mst_divisive_SilhouetteW
sipu,pathbased,3,mst_divisive_DaviesBouldin
sipu,pathbased,4,mst_divisive_DaviesBouldin
sipu,pathbased,3,FCPS_HDBSCAN_8
sipu,pathbased,4,FCPS_HDBSCAN_8
sipu,pathbased,3,FCPS_HDBSCAN_4
sipu,pathbased,4,FCPS_HDBSCAN_4
sipu,pathbased,3,mst_divisive_GDunn_d1_D3
sipu,pathbased,4,mst_divisive_GDunn_d1_D3
sipu,pathbased,3,mst_divisive_GDunn_d1_D2
sipu,pathbased,4,mst_divisive_GDunn_d1_D2
sipu,pathbased,3,FCPS_HDBSCAN_2
sipu,pathbased,4,FCPS_HDBSCAN_2
sipu,pathbased,3,Genie_G1.0
sipu,pathbased,4,Genie_G1.0
sipu,pathbased,3,mst_divisive_GDunn_d1_D1
sipu,pathbased,4,mst_divisive_GDunn_d1_D1
sipu,r15,8,mst_divisive_BallHall
sipu,r15,9,mst_divisive_BallHall
sipu,r15,15,mst_divisive_BallHall
sipu,r15,8,mst_divisive_DuNN_25_Max_Min
sipu,r15,9,mst_divisive_DuNN_25_Max_Min
sipu,r15,15,mst_divisive_DuNN_25_Max_Min
sipu,r15,8,mst_divisive_DuNN_25_Mean_Mean
sipu,r15,9,mst_divisive_DuNN_25_Mean_Mean
sipu,r15,15,mst_divisive_DuNN_25_Mean_Mean
sipu,r15,8,mst_divisive_DuNN_25_Min_Max
sipu,r15,9,mst_divisive_DuNN_25_Min_Max
sipu,r15,15,mst_divisive_DuNN_25_Min_Max
sipu,r15,8,mst_divisive_WCNN_25
sipu,r15,9,mst_divisive_WCNN_25
sipu,r15,15,mst_divisive_WCNN_25
sipu,r15,8,mst_divisive_GDunn_d1_D3
sipu,r15,9,mst_divisive_GDunn_d1_D3
sipu,r15,15,mst_divisive_GDunn_d1_D3
sipu,r15,8,mst_divisive_GDunn_d1_D2
sipu,r15,9,mst_divisive_GDunn_d1_D2
sipu,r15,15,mst_divisive_GDunn_d1_D2
sipu,r15,8,mst_divisive_GDunn_d1_D1
sipu,r15,9,mst_divisive_GDunn_d1_D1
sipu,r15,15,mst_divisive_GDunn_d1_D1
sipu,r15,8,WCNN_25
sipu,r15,9,WCNN_25
sipu,r15,15,WCNN_25
sipu,r15,8,SilhouetteW
sipu,r15,9,SilhouetteW
sipu,r15,15,SilhouetteW
sipu,r15,8,Silhouette
sipu,r15,9,Silhouette
sipu,r15,15,Silhouette
sipu,r15,8,GDunn_d1_D3
sipu,r15,9,GDunn_d1_D3
sipu,r15,15,GDunn_d1_D3
sipu,r15,8,GDunn_d1_D2
sipu,r15,9,GDunn_d1_D2
sipu,r15,15,GDunn_d1_D2
sipu,r15,8,GDunn_d1_D1
sipu,r15,9,GDunn_d1_D1
sipu,r15,15,GDunn_d1_D1
sipu,r15,8,sklearn_spectral_Alaplacian_G5
sipu,r15,9,sklearn_spectral_Alaplacian_G5
sipu,r15,15,sklearn_spectral_Alaplacian_G5
sipu,r15,8,sklearn_kmeans
sipu,r15,9,sklearn_kmeans
sipu,r15,15,sklearn_kmeans
sipu,r15,8,sklearn_gm
sipu,r15,9,sklearn_gm
sipu,r15,15,sklearn_gm
sipu,r15,8,sklearn_birch_T0.01_BF50
sipu,r15,9,sklearn_birch_T0.01_BF50
sipu,r15,15,sklearn_birch_T0.01_BF50
sipu,r15,8,CalinskiHarabasz
sipu,r15,9,CalinskiHarabasz
sipu,r15,15,CalinskiHarabasz
sipu,r15,8,FCPS_HDBSCAN_8
sipu,r15,9,FCPS_HDBSCAN_8
sipu,r15,15,FCPS_HDBSCAN_8
sipu,r15,8,FCPS_Diana
sipu,r15,9,FCPS_Diana
sipu,r15,15,FCPS_Diana
sipu,r15,8,FCPS_PAM
sipu,r15,9,FCPS_PAM
sipu,r15,15,FCPS_PAM
sipu,r15,8,HEMST
sipu,r15,9,HEMST
sipu,r15,15,HEMST
sipu,r15,8,BallHall
sipu,r15,9,BallHall
sipu,r15,15,BallHall
sipu,r15,8,DaviesBouldin
sipu,r15,9,DaviesBouldin
sipu,r15,15,DaviesBouldin
sipu,r15,8,FCPS_HDBSCAN_2
sipu,r15,9,FCPS_HDBSCAN_2
sipu,r15,15,FCPS_HDBSCAN_2
sipu,r15,8,FCPS_HDBSCAN_4
sipu,r15,9,FCPS_HDBSCAN_4
sipu,r15,15,FCPS_HDBSCAN_4
sipu,r15,8,FCPS_MinEnergy
sipu,r15,9,FCPS_MinEnergy
sipu,r15,15,FCPS_MinEnergy
sipu,r15,8,FCPS_Minimax
sipu,r15,9,FCPS_Minimax
sipu,r15,15,FCPS_Minimax
sipu,r15,8,FCPS_AdaptiveDensityPeak
sipu,r15,9,FCPS_AdaptiveDensityPeak
sipu,r15,15,FCPS_AdaptiveDensityPeak
sipu,r15,8,fastcluster_weighted
sipu,r15,9,fastcluster_weighted
sipu,r15,15,fastcluster_weighted
sipu,r15,8,fastcluster_ward
sipu,r15,9,fastcluster_ward
sipu,r15,15,fastcluster_ward
sipu,r15,8,fastcluster_median
sipu,r15,9,fastcluster_median
sipu,r15,15,fastcluster_median
sipu,r15,8,fastcluster_complete
sipu,r15,9,fastcluster_complete
sipu,r15,15,fastcluster_complete
sipu,r15,8,fastcluster_centroid
sipu,r15,9,fastcluster_centroid
sipu,r15,15,fastcluster_centroid
sipu,r15,8,fastcluster_average
sipu,r15,9,fastcluster_average
sipu,r15,15,fastcluster_average
sipu,r15,8,Genie_G1.0
sipu,r15,9,Genie_G1.0
sipu,r15,15,Genie_G1.0
sipu,r15,8,Genie_G0.7
sipu,r15,9,Genie_G0.7
sipu,r15,15,Genie_G0.7
sipu,r15,8,Genie_G0.5
sipu,r15,9,Genie_G0.5
sipu,r15,15,Genie_G0.5
sipu,r15,8,FCPS_Clara
sipu,r15,9,FCPS_Clara
sipu,r15,15,FCPS_Clara
sipu,r15,8,DuNN_25_Min_Max
sipu,r15,9,DuNN_25_Min_Max
sipu,r15,15,DuNN_25_Min_Max
sipu,r15,8,DuNN_25_Max_Min
sipu,r15,9,DuNN_25_Max_Min
sipu,r15,15,DuNN_25_Max_Min
sipu,r15,8,DuNN_25_Mean_Mean
sipu,r15,9,DuNN_25_Mean_Mean
sipu,r15,15,DuNN_25_Mean_Mean
sipu,r15,8,GDunn_d2_D1
sipu,r15,9,GDunn_d2_D1
sipu,r15,15,GDunn_d2_D1
sipu,r15,8,FCPS_Fanny
sipu,r15,15,FCPS_Fanny
sipu,r15,8,GDunn_d4_D1
sipu,r15,9,GDunn_d4_D1
sipu,r15,15,GDunn_d4_D1
sipu,r15,8,GDunn_d3_D1
sipu,r15,9,GDunn_d3_D1
sipu,r15,15,GDunn_d3_D1
sipu,r15,8,ITM
sipu,r15,9,ITM
sipu,r15,15,ITM
sipu,r15,8,Genie_G0.1
sipu,r15,9,Genie_G0.1
sipu,r15,15,Genie_G0.1
sipu,r15,8,Genie_G0.3
sipu,r15,9,Genie_G0.3
sipu,r15,15,Genie_G0.3
sipu,r15,8,mst_divisive_CalinskiHarabasz
sipu,r15,9,mst_divisive_CalinskiHarabasz
sipu,r15,15,mst_divisive_CalinskiHarabasz
sipu,r15,8,GIc
sipu,r15,9,GIc
sipu,r15,15,GIc
sipu,r15,8,GDunn_d4_D3
sipu,r15,9,GDunn_d4_D3
sipu,r15,15,GDunn_d4_D3
sipu,r15,8,GDunn_d4_D2
sipu,r15,9,GDunn_d4_D2
sipu,r15,15,GDunn_d4_D2
sipu,r15,8,GDunn_d3_D2
sipu,r15,9,GDunn_d3_D2
sipu,r15,15,GDunn_d3_D2
sipu,r15,8,CTCEHC
sipu,r15,9,CTCEHC
sipu,r15,15,CTCEHC
sipu,r15,8,mst_divisive_Silhouette
sipu,r15,9,mst_divisive_Silhouette
sipu,r15,15,mst_divisive_Silhouette
sipu,r15,8,GDunn_d3_D3
sipu,r15,9,GDunn_d3_D3
sipu,r15,15,GDunn_d3_D3
sipu,r15,8,GDunn_d2_D3
sipu,r15,9,GDunn_d2_D3
sipu,r15,15,GDunn_d2_D3
sipu,r15,8,GDunn_d2_D2
sipu,r15,9,GDunn_d2_D2
sipu,r15,15,GDunn_d2_D2
sipu,r15,8,mst_divisive_GDunn_d5_D1
sipu,r15,9,mst_divisive_GDunn_d5_D1
sipu,r15,15,mst_divisive_GDunn_d5_D1
sipu,r15,8,FCPS_Hardcl
sipu,r15,9,FCPS_Hardcl
sipu,r15,15,FCPS_Hardcl
sipu,r15,8,mst_divisive_GDunn_d2_D1
sipu,r15,9,mst_divisive_GDunn_d2_D1
sipu,r15,15,mst_divisive_GDunn_d2_D1
sipu,r15,8,mst_divisive_GDunn_d5_D2
sipu,r15,9,mst_divisive_GDunn_d5_D2
sipu,r15,15,mst_divisive_GDunn_d5_D2
sipu,r15,8,IcA
sipu,r15,9,IcA
sipu,r15,15,IcA
sipu,r15,8,mst_divisive_GDunn_d5_D3
sipu,r15,9,mst_divisive_GDunn_d5_D3
sipu,r15,15,mst_divisive_GDunn_d5_D3
sipu,r15,8,mst_divisive_GDunn_d4_D2
sipu,r15,9,mst_divisive_GDunn_d4_D2
sipu,r15,15,mst_divisive_GDunn_d4_D2
sipu,r15,8,mst_divisive_GDunn_d4_D3
sipu,r15,9,mst_divisive_GDunn_d4_D3
sipu,r15,15,mst_divisive_GDunn_d4_D3
sipu,r15,8,mst_divisive_GDunn_d3_D2
sipu,r15,9,mst_divisive_GDunn_d3_D2
sipu,r15,15,mst_divisive_GDunn_d3_D2
sipu,r15,8,mst_divisive_GDunn_d3_D3
sipu,r15,9,mst_divisive_GDunn_d3_D3
sipu,r15,15,mst_divisive_GDunn_d3_D3
sipu,r15,8,mst_divisive_GDunn_d2_D2
sipu,r15,9,mst_divisive_GDunn_d2_D2
sipu,r15,15,mst_divisive_GDunn_d2_D2
sipu,r15,8,mst_divisive_DaviesBouldin
sipu,r15,9,mst_divisive_DaviesBouldin
sipu,r15,15,mst_divisive_DaviesBouldin
sipu,r15,8,GDunn_d5_D2
sipu,r15,9,GDunn_d5_D2
sipu,r15,15,GDunn_d5_D2
sipu,r15,8,GDunn_d5_D3
sipu,r15,9,GDunn_d5_D3
sipu,r15,15,GDunn_d5_D3
sipu,r15,8,mst_divisive_GDunn_d2_D3
sipu,r15,9,mst_divisive_GDunn_d2_D3
sipu,r15,15,mst_divisive_GDunn_d2_D3
sipu,r15,8,GDunn_d5_D1
sipu,r15,9,GDunn_d5_D1
sipu,r15,15,GDunn_d5_D1
sipu,r15,8,FCPS_Softcl
sipu,r15,9,FCPS_Softcl
sipu,r15,8,mst_divisive_GDunn_d4_D1
sipu,r15,9,mst_divisive_GDunn_d4_D1
sipu,r15,15,mst_divisive_GDunn_d4_D1
sipu,r15,8,mst_divisive_GDunn_d3_D1
sipu,r15,9,mst_divisive_GDunn_d3_D1
sipu,r15,15,mst_divisive_GDunn_d3_D1
sipu,r15,8,mst_divisive_SilhouetteW
sipu,r15,9,mst_divisive_SilhouetteW
sipu,r15,15,mst_divisive_SilhouetteW
sipu,s1,15,mst_divisive_WCNN_25
sipu,s1,15,mst_divisive_DuNN_25_Mean_Mean
sipu,s1,15,sklearn_gm
sipu,s1,15,Genie_G0.3
sipu,s1,15,mst_divisive_DuNN_25_Min_Max
sipu,s1,15,Genie_G0.1
sipu,s1,15,GIc
sipu,s1,15,Genie_G0.5
sipu,s1,15,FCPS_Clara
sipu,s1,15,sklearn_kmeans
sipu,s1,15,FCPS_Fanny
sipu,s1,15,sklearn_spectral_Alaplacian_G5
sipu,s1,15,FCPS_Softcl
sipu,s1,15,FCPS_AdaptiveDensityPeak
sipu,s1,15,FCPS_PAM
sipu,s1,15,CTCEHC
sipu,s1,15,mst_divisive_Silhouette
sipu,s1,15,fastcluster_ward
sipu,s1,15,fastcluster_average
sipu,s1,15,sklearn_birch_T0.01_BF50
sipu,s1,15,fastcluster_centroid
sipu,s1,15,FCPS_MinEnergy
sipu,s1,15,mst_divisive_CalinskiHarabasz
sipu,s1,15,fastcluster_complete
sipu,s1,15,FCPS_Minimax
sipu,s1,15,mst_divisive_BallHall
sipu,s1,15,fastcluster_median
sipu,s1,15,IcA
sipu,s1,15,Genie_G0.7
sipu,s1,15,FCPS_Diana
sipu,s1,15,ITM
sipu,s1,15,fastcluster_weighted
sipu,s1,15,FCPS_Hardcl
sipu,s1,15,mst_divisive_GDunn_d2_D2
sipu,s1,15,HEMST
sipu,s1,15,mst_divisive_GDunn_d2_D3
sipu,s1,15,mst_divisive_GDunn_d2_D1
sipu,s1,15,mst_divisive_GDunn_d5_D2
sipu,s1,15,mst_divisive_GDunn_d5_D3
sipu,s1,15,mst_divisive_GDunn_d5_D1
sipu,s1,15,mst_divisive_GDunn_d3_D2
sipu,s1,15,mst_divisive_GDunn_d3_D3
sipu,s1,15,mst_divisive_GDunn_d1_D2
sipu,s1,15,Genie_G1.0
sipu,s1,15,FCPS_HDBSCAN_2
sipu,s1,15,mst_divisive_GDunn_d1_D1
sipu,s1,15,mst_divisive_GDunn_d1_D3
sipu,s1,15,mst_divisive_GDunn_d3_D1
sipu,s1,15,mst_divisive_GDunn_d4_D2
sipu,s1,15,mst_divisive_DuNN_25_Max_Min
sipu,s1,15,mst_divisive_GDunn_d4_D3
sipu,s1,15,FCPS_HDBSCAN_4
sipu,s1,15,mst_divisive_GDunn_d4_D1
sipu,s1,15,FCPS_HDBSCAN_8
sipu,s1,15,mst_divisive_DaviesBouldin
sipu,s1,15,mst_divisive_SilhouetteW
sipu,s2,15,sklearn_gm
sipu,s2,15,FCPS_Fanny
sipu,s2,15,FCPS_PAM
sipu,s2,15,FCPS_Softcl
sipu,s2,15,FCPS_AdaptiveDensityPeak
sipu,s2,15,sklearn_spectral_Alaplacian_G5
sipu,s2,15,sklearn_kmeans
sipu,s2,15,FCPS_Clara
sipu,s2,15,Genie_G0.3
sipu,s2,15,Genie_G0.1
sipu,s2,15,fastcluster_average
sipu,s2,15,mst_divisive_BallHall
sipu,s2,15,fastcluster_ward
sipu,s2,15,GIc
sipu,s2,15,sklearn_birch_T0.01_BF50
sipu,s2,15,FCPS_MinEnergy
sipu,s2,15,CTCEHC
sipu,s2,15,mst_divisive_Silhouette
sipu,s2,15,mst_divisive_CalinskiHarabasz
sipu,s2,15,fastcluster_centroid
sipu,s2,15,FCPS_Diana
sipu,s2,15,ITM
sipu,s2,15,mst_divisive_DuNN_25_Mean_Mean
sipu,s2,15,fastcluster_complete
sipu,s2,15,Genie_G0.5
sipu,s2,15,mst_divisive_DuNN_25_Min_Max
sipu,s2,15,IcA
sipu,s2,15,FCPS_Hardcl
sipu,s2,15,fastcluster_median
sipu,s2,15,fastcluster_weighted
sipu,s2,15,FCPS_Minimax
sipu,s2,15,mst_divisive_WCNN_25
sipu,s2,15,HEMST
sipu,s2,15,Genie_G0.7
sipu,s2,15,mst_divisive_GDunn_d5_D3
sipu,s2,15,mst_divisive_GDunn_d5_D2
sipu,s2,15,mst_divisive_GDunn_d5_D1
sipu,s2,15,mst_divisive_GDunn_d2_D2
sipu,s2,15,mst_divisive_GDunn_d2_D3
sipu,s2,15,mst_divisive_GDunn_d2_D1
sipu,s2,15,mst_divisive_GDunn_d4_D1
sipu,s2,15,mst_divisive_DuNN_25_Max_Min
sipu,s2,15,mst_divisive_GDunn_d3_D1
sipu,s2,15,mst_divisive_GDunn_d3_D3
sipu,s2,15,mst_divisive_GDunn_d3_D2
sipu,s2,15,mst_divisive_GDunn_d4_D3
sipu,s2,15,mst_divisive_GDunn_d4_D2
sipu,s2,15,mst_divisive_GDunn_d1_D2
sipu,s2,15,mst_divisive_GDunn_d1_D3
sipu,s2,15,mst_divisive_DaviesBouldin
sipu,s2,15,mst_divisive_GDunn_d1_D1
sipu,s2,15,Genie_G1.0
sipu,s2,15,FCPS_HDBSCAN_2
sipu,s2,15,FCPS_HDBSCAN_4
sipu,s2,15,FCPS_HDBSCAN_8
sipu,s2,15,mst_divisive_SilhouetteW
sipu,s3,15,FCPS_PAM
sipu,s3,15,FCPS_AdaptiveDensityPeak
sipu,s3,15,sklearn_gm
sipu,s3,15,FCPS_Softcl
sipu,s3,15,sklearn_kmeans
sipu,s3,15,sklearn_spectral_Alaplacian_G5
sipu,s3,15,FCPS_Clara
sipu,s3,15,CTCEHC
sipu,s3,15,Genie_G0.1
sipu,s3,15,GIc
sipu,s3,15,mst_divisive_CalinskiHarabasz
sipu,s3,15,mst_divisive_Silhouette
sipu,s3,15,fastcluster_ward
sipu,s3,15,FCPS_MinEnergy
sipu,s3,15,sklearn_birch_T0.01_BF50
sipu,s3,15,Genie_G0.3
sipu,s3,15,IcA
sipu,s3,15,ITM
sipu,s3,15,FCPS_Diana
sipu,s3,15,FCPS_Minimax
sipu,s3,15,FCPS_Hardcl
sipu,s3,15,fastcluster_average
sipu,s3,15,Genie_G0.5
sipu,s3,15,fastcluster_centroid
sipu,s3,15,fastcluster_complete
sipu,s3,15,mst_divisive_GDunn_d5_D1
sipu,s3,15,mst_divisive_GDunn_d2_D3
sipu,s3,15,mst_divisive_GDunn_d2_D2
sipu,s3,15,fastcluster_median
sipu,s3,15,mst_divisive_GDunn_d2_D1
sipu,s3,15,fastcluster_weighted
sipu,s3,15,mst_divisive_GDunn_d5_D2
sipu,s3,15,mst_divisive_GDunn_d5_D3
sipu,s3,15,mst_divisive_DuNN_25_Min_Max
sipu,s3,15,Genie_G0.7
sipu,s3,15,HEMST
sipu,s3,15,mst_divisive_DuNN_25_Max_Min
sipu,s3,15,mst_divisive_GDunn_d3_D3
sipu,s3,15,mst_divisive_GDunn_d3_D2
